programme_title,mod_code,comp,stud_no
BSc (Hons) Environmental Sci Study Abr'd,NCL3007,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1008,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1040,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1041,No,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1045,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1046,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE1057,No,0
BSc (Hons) Environmental Sci Study Abr'd,BIO1022,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG1601,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,CEG1602,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,CEG1603,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG1702,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,MST1207,No,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2003,No,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2061,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2069,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2074,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2077,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE2078,No,0
BSc (Hons) Environmental Sci Study Abr'd,BIO2018,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,BIO2028,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG2604,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG2606,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG2607,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG2609,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,LAW2053,No,0
BSc (Hons) Environmental Sci Study Abr'd,NCL2007,No,80
BSc (Hons) Environmental Sci Study Abr'd,ACE3016,No,0
BSc (Hons) Environmental Sci Study Abr'd,ACE3017,No,0
BSc (Hons) Environmental Sci Study Abr'd,ACE3080,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE3207,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,ACE3907,Yes,0
BSc (Hons) Environmental Sci Study Abr'd,BIO3039,No,0
BSc (Hons) Environmental Sci Study Abr'd,BIO3049,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG3606,No,0
BSc (Hons) Environmental Sci Study Abr'd,CEG3707,No,0
BSc (Hons) Environmental Sci Study Abr'd,LAW3015,No,0
BSc Agric Animal Product Sci with Placem,NCL3000,Yes,2
BSc Agric Animal Product Sci with Placem,ACE1006,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1008,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1022,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1033,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1040,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1041,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1046,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1055,Yes,0
BSc Agric Animal Product Sci with Placem,ACE1056,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2006,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2010,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2018,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2020,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2024,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2028,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2063,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2068,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2069,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2076,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2077,Yes,0
BSc Agric Animal Product Sci with Placem,ACE2035,No,0
BSc Agric Animal Product Sci with Placem,ACE3023,No,0
BSc Agric Animal Product Sci with Placem,ACE3034,No,0
BSc Agric Animal Product Sci with Placem,ACE3036,No,0
BSc Agric Animal Product Sci with Placem,ACE3040,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3088,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3089,No,14
BSc Agric Animal Product Sci with Placem,ACE3100,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3204,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3211,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3908,Yes,0
BSc Agric Animal Product Sci with Placem,ACE3909,No,6
BSc Agric Animal Product Sci with Placem,LAW2053,No,0
BSc Agric Farm Business Mgt with Placem',NCL3000,Yes,2
BSc Agric Farm Business Mgt with Placem',ACE1006,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1008,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1022,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1033,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1040,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1041,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1046,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1055,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE1056,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2006,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2010,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2018,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2020,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2024,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2028,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2063,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2068,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2069,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2076,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE2077,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE3023,No,0
BSc Agric Farm Business Mgt with Placem',ACE3024,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE3034,No,0
BSc Agric Farm Business Mgt with Placem',ACE3036,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE3040,No,0
BSc Agric Farm Business Mgt with Placem',ACE3088,No,0
BSc Agric Farm Business Mgt with Placem',ACE3100,No,0
BSc Agric Farm Business Mgt with Placem',ACE3211,No,0
BSc Agric Farm Business Mgt with Placem',ACE3908,Yes,0
BSc Agric Farm Business Mgt with Placem',ACE3909,No,6
BSc Agric Farm Business Mgt with Placem',LAW2053,Yes,0
BSc Agric in Agronomy with Place,NCL3000,Yes,2
BSc Agric in Agronomy with Place,ACE1006,Yes,0
BSc Agric in Agronomy with Place,ACE1008,Yes,0
BSc Agric in Agronomy with Place,ACE1022,Yes,0
BSc Agric in Agronomy with Place,ACE1033,Yes,0
BSc Agric in Agronomy with Place,ACE1040,Yes,0
BSc Agric in Agronomy with Place,ACE1041,Yes,0
BSc Agric in Agronomy with Place,ACE1046,Yes,0
BSc Agric in Agronomy with Place,ACE1055,Yes,0
BSc Agric in Agronomy with Place,ACE1056,Yes,0
BSc Agric in Agronomy with Place,ACE2006,Yes,0
BSc Agric in Agronomy with Place,ACE2010,Yes,0
BSc Agric in Agronomy with Place,ACE2018,Yes,0
BSc Agric in Agronomy with Place,ACE2020,Yes,0
BSc Agric in Agronomy with Place,ACE2024,Yes,0
BSc Agric in Agronomy with Place,ACE2028,Yes,0
BSc Agric in Agronomy with Place,ACE2063,Yes,0
BSc Agric in Agronomy with Place,ACE2068,Yes,0
BSc Agric in Agronomy with Place,ACE2069,Yes,0
BSc Agric in Agronomy with Place,ACE2076,Yes,0
BSc Agric in Agronomy with Place,ACE2077,Yes,0
BSc Agric in Agronomy with Place,ACE2003,No,0
BSc Agric in Agronomy with Place,ACE3023,Yes,0
BSc Agric in Agronomy with Place,ACE3034,Yes,0
BSc Agric in Agronomy with Place,ACE3036,No,0
BSc Agric in Agronomy with Place,ACE3037,Yes,0
BSc Agric in Agronomy with Place,ACE3088,No,0
BSc Agric in Agronomy with Place,ACE3210,No,0
BSc Agric in Agronomy with Place,ACE3908,Yes,0
BSc Agric in Agronomy with Place,ACE3909,Yes,6
BSc Agric in Agronomy with Place,BIO2018,No,0
BSc Agric in Agronomy with Place,BIO2028,No,0
BSc Agric in Agronomy with Place,BIO3052,No,0
BSc Agric in Agronomy with Place,LAW2053,No,0
BSc Agric with Hons Animal Prod Science,ACE1006,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1008,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1022,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1033,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1040,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1041,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1046,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1055,Yes,0
BSc Agric with Hons Animal Prod Science,ACE1056,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2006,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2010,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2018,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2020,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2024,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2028,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2063,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2068,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2069,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2076,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2077,Yes,0
BSc Agric with Hons Animal Prod Science,LAW2053,Yes,0
BSc Agric with Hons Animal Prod Science,ACE2035,No,0
BSc Agric with Hons Animal Prod Science,ACE3023,No,0
BSc Agric with Hons Animal Prod Science,ACE3034,No,0
BSc Agric with Hons Animal Prod Science,ACE3036,No,0
BSc Agric with Hons Animal Prod Science,ACE3040,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3088,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3089,No,14
BSc Agric with Hons Animal Prod Science,ACE3100,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3204,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3211,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3908,Yes,0
BSc Agric with Hons Animal Prod Science,ACE3909,No,6
BSc Agric with Hons Farm Bus Mgmt,ACE1006,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1008,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1022,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1033,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1040,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1041,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1046,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1055,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE1056,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2006,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2010,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2018,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2020,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2024,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2028,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2063,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2068,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2069,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2076,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE2077,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE3023,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3024,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE3034,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3036,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE3040,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3088,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3100,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3211,No,0
BSc Agric with Hons Farm Bus Mgmt,ACE3908,Yes,0
BSc Agric with Hons Farm Bus Mgmt,ACE3909,No,6
BSc Agric with Hons Farm Bus Mgmt,LAW2053,Yes,0
BSc Agriculture with Hons Agronomy,ACE1006,Yes,0
BSc Agriculture with Hons Agronomy,ACE1008,Yes,0
BSc Agriculture with Hons Agronomy,ACE1022,Yes,0
BSc Agriculture with Hons Agronomy,ACE1033,Yes,0
BSc Agriculture with Hons Agronomy,ACE1040,Yes,0
BSc Agriculture with Hons Agronomy,ACE1041,Yes,0
BSc Agriculture with Hons Agronomy,ACE1046,Yes,0
BSc Agriculture with Hons Agronomy,ACE1055,Yes,0
BSc Agriculture with Hons Agronomy,ACE1056,Yes,0
BSc Agriculture with Hons Agronomy,ACE2006,Yes,0
BSc Agriculture with Hons Agronomy,ACE2010,Yes,0
BSc Agriculture with Hons Agronomy,ACE2018,Yes,0
BSc Agriculture with Hons Agronomy,ACE2020,Yes,0
BSc Agriculture with Hons Agronomy,ACE2024,Yes,0
BSc Agriculture with Hons Agronomy,ACE2028,Yes,0
BSc Agriculture with Hons Agronomy,ACE2063,Yes,0
BSc Agriculture with Hons Agronomy,ACE2068,Yes,0
BSc Agriculture with Hons Agronomy,ACE2069,Yes,0
BSc Agriculture with Hons Agronomy,ACE2076,Yes,0
BSc Agriculture with Hons Agronomy,ACE2077,Yes,0
BSc Agriculture with Hons Agronomy,ACE2003,No,0
BSc Agriculture with Hons Agronomy,ACE3023,Yes,0
BSc Agriculture with Hons Agronomy,ACE3034,Yes,0
BSc Agriculture with Hons Agronomy,ACE3036,No,0
BSc Agriculture with Hons Agronomy,ACE3037,Yes,0
BSc Agriculture with Hons Agronomy,ACE3088,No,0
BSc Agriculture with Hons Agronomy,ACE3210,No,0
BSc Agriculture with Hons Agronomy,ACE3908,Yes,0
BSc Agriculture with Hons Agronomy,ACE3909,Yes,6
BSc Agriculture with Hons Agronomy,BIO2018,No,0
BSc Agriculture with Hons Agronomy,BIO2028,No,0
BSc Agriculture with Hons Agronomy,BIO3052,No,0
BSc Agriculture with Hons Agronomy,LAW2053,No,0
BSc Agriculture with Placement,NCL3000,Yes,2
BSc Agriculture with Placement,ACE1006,Yes,0
BSc Agriculture with Placement,ACE1008,Yes,0
BSc Agriculture with Placement,ACE1022,Yes,0
BSc Agriculture with Placement,ACE1033,Yes,0
BSc Agriculture with Placement,ACE1040,Yes,0
BSc Agriculture with Placement,ACE1041,Yes,0
BSc Agriculture with Placement,ACE1046,Yes,0
BSc Agriculture with Placement,ACE1055,Yes,0
BSc Agriculture with Placement,ACE1056,Yes,0
BSc Agriculture with Placement,ACE2006,Yes,0
BSc Agriculture with Placement,ACE2010,Yes,0
BSc Agriculture with Placement,ACE2018,Yes,0
BSc Agriculture with Placement,ACE2020,Yes,0
BSc Agriculture with Placement,ACE2024,Yes,0
BSc Agriculture with Placement,ACE2028,Yes,0
BSc Agriculture with Placement,ACE2063,Yes,0
BSc Agriculture with Placement,ACE2068,Yes,0
BSc Agriculture with Placement,ACE2069,Yes,0
BSc Agriculture with Placement,ACE2076,Yes,0
BSc Agriculture with Placement,ACE2077,Yes,0
BSc Agriculture with Placement,ACE3040,No,0
BSc Agriculture with Placement,ACE3100,No,0
BSc Agriculture with Placement,ACE3204,Yes,0
BSc Agriculture with Placement,ACE3211,No,0
BSc Agriculture with Placement,ACE3909,No,6
BSc Agriculture with Placement,LAW2053,No,0
BSc Animal Science (Inversion),NCL3000,No,2
BSc Animal Science (Inversion),ACE3040,No,0
BSc Animal Science (Inversion),ACE3088,No,0
BSc Animal Science (Inversion),ACE3089,Yes,14
BSc Animal Science (Inversion),ACE3097,Yes,0
BSc Animal Science (Inversion),ACE3100,Yes,0
BSc Animal Science (Inversion),ACE3204,Yes,0
BSc Animal Science (Inversion),ACE3208,No,0
BSc Animal Science (Inversion),ACE3210,Yes,0
BSc Animal Science (Inversion),ACE3211,Yes,0
BSc Animal Science (Inversion),BIO3032,No,0
BSc Animal Science (Inversion),BIO3050,No,0
BSc Animal Science (Inversion),NCL3007,No,0
BSc Animal Science (Inversion),SUG3500,No,0
BSc Animal Science with Placement,NCL3000,Yes,2
BSc Animal Science with Placement,ACE1006,No,0
BSc Animal Science with Placement,ACE1033,No,0
BSc Animal Science with Placement,ACE1040,Yes,0
BSc Animal Science with Placement,ACE1041,Yes,0
BSc Animal Science with Placement,ACE1056,Yes,0
BSc Animal Science with Placement,ACE1057,No,0
BSc Animal Science with Placement,BIO1020,Yes,0
BSc Animal Science with Placement,BIO1021,No,0
BSc Animal Science with Placement,BIO1023,Yes,0
BSc Animal Science with Placement,ACE2000,No,0
BSc Animal Science with Placement,ACE2028,Yes,0
BSc Animal Science with Placement,ACE2031,No,0
BSc Animal Science with Placement,ACE2035,Yes,0
BSc Animal Science with Placement,ACE2068,Yes,0
BSc Animal Science with Placement,ACE2069,Yes,0
BSc Animal Science with Placement,ACE2076,No,0
BSc Animal Science with Placement,ACE2077,Yes,0
BSc Animal Science with Placement,BIO2013,No,0
BSc Animal Science with Placement,BIO2029,No,0
BSc Animal Science with Placement,BIO2034,No,0
BSc Animal Science with Placement,BUS2000,No,0
BSc Animal Science with Placement,NCL2007,No,80
BSc Animal Science with Placement,NCL2100,No,0
BSc Animal Science with Placement,NUT2001,Yes,0
BSc Animal Science with Placement,ACE3040,No,0
BSc Animal Science with Placement,ACE3088,No,0
BSc Animal Science with Placement,ACE3089,Yes,14
BSc Animal Science with Placement,ACE3097,Yes,0
BSc Animal Science with Placement,ACE3100,Yes,0
BSc Animal Science with Placement,ACE3204,Yes,0
BSc Animal Science with Placement,ACE3208,No,0
BSc Animal Science with Placement,ACE3210,Yes,0
BSc Animal Science with Placement,ACE3211,Yes,0
BSc Animal Science with Placement,BIO3032,No,0
BSc Animal Science with Placement,BIO3050,No,0
BSc Animal Science with Placement,NCL3007,No,0
BSc Animal Science with Placement,SUG3500,No,0
BSc Applied Plant Science,ACE1008,Yes,0
BSc Applied Plant Science,ACE1022,Yes,0
BSc Applied Plant Science,ACE1040,Yes,0
BSc Applied Plant Science,ACE1041,Yes,0
BSc Applied Plant Science,ACE1046,No,0
BSc Applied Plant Science,ACE1055,No,0
BSc Applied Plant Science,ACE1057,No,0
BSc Applied Plant Science,BIO1020,Yes,0
BSc Applied Plant Science,BIO1021,No,0
BSc Applied Plant Science,BIO1022,Yes,0
BSc Applied Plant Science,BIO1023,No,0
BSc Applied Plant Science,ACE2018,No,0
BSc Applied Plant Science,ACE2024,Yes,0
BSc Applied Plant Science,ACE2063,Yes,0
BSc Applied Plant Science,ACE2069,Yes,0
BSc Applied Plant Science,ACE2077,Yes,0
BSc Applied Plant Science,BIO2003,Yes,0
BSc Applied Plant Science,BIO2017,No,0
BSc Applied Plant Science,BIO2018,No,0
BSc Applied Plant Science,BIO2023,No,0
BSc Applied Plant Science,BIO2028,No,0
BSc Applied Plant Science,BIO2030,Yes,0
BSc Applied Plant Science,BIO2035,Yes,0
BSc Applied Plant Science,BIO2037,No,0
BSc Applied Plant Science,ACE3023,No,0
BSc Applied Plant Science,ACE3034,Yes,0
BSc Applied Plant Science,ACE3037,Yes,0
BSc Applied Plant Science,ACE3088,No,0
BSc Applied Plant Science,ACE3905,Yes,0
BSc Applied Plant Science,ACE3909,No,6
BSc Applied Plant Science,BIO3040,No,0
BSc Applied Plant Science,BIO3042,No,0
BSc Applied Plant Science,BIO3048,No,0
BSc Applied Plant Science,BIO3049,No,0
BSc Applied Plant Science,BIO3051,No,0
BSc Applied Plant Science,BIO3052,Yes,0
BSc Applied Plant Science w Placement Yr,NCL3000,Yes,2
BSc Applied Plant Science w Placement Yr,ACE1008,Yes,0
BSc Applied Plant Science w Placement Yr,ACE1022,Yes,0
BSc Applied Plant Science w Placement Yr,ACE1040,Yes,0
BSc Applied Plant Science w Placement Yr,ACE1041,Yes,0
BSc Applied Plant Science w Placement Yr,ACE1046,No,0
BSc Applied Plant Science w Placement Yr,ACE1055,No,0
BSc Applied Plant Science w Placement Yr,ACE1057,No,0
BSc Applied Plant Science w Placement Yr,BIO1020,Yes,0
BSc Applied Plant Science w Placement Yr,BIO1021,No,0
BSc Applied Plant Science w Placement Yr,BIO1022,Yes,0
BSc Applied Plant Science w Placement Yr,BIO1023,No,0
BSc Applied Plant Science w Placement Yr,ACE2018,No,0
BSc Applied Plant Science w Placement Yr,ACE2024,Yes,0
BSc Applied Plant Science w Placement Yr,ACE2063,Yes,0
BSc Applied Plant Science w Placement Yr,ACE2069,Yes,0
BSc Applied Plant Science w Placement Yr,ACE2077,Yes,0
BSc Applied Plant Science w Placement Yr,BIO2003,Yes,0
BSc Applied Plant Science w Placement Yr,BIO2017,No,0
BSc Applied Plant Science w Placement Yr,BIO2018,No,0
BSc Applied Plant Science w Placement Yr,BIO2023,No,0
BSc Applied Plant Science w Placement Yr,BIO2028,No,0
BSc Applied Plant Science w Placement Yr,BIO2030,Yes,0
BSc Applied Plant Science w Placement Yr,BIO2035,Yes,0
BSc Applied Plant Science w Placement Yr,BIO2037,No,0
BSc Applied Plant Science w Placement Yr,ACE3023,No,0
BSc Applied Plant Science w Placement Yr,ACE3034,Yes,0
BSc Applied Plant Science w Placement Yr,ACE3037,Yes,0
BSc Applied Plant Science w Placement Yr,ACE3088,No,0
BSc Applied Plant Science w Placement Yr,ACE3905,Yes,0
BSc Applied Plant Science w Placement Yr,ACE3909,No,6
BSc Applied Plant Science w Placement Yr,BIO3040,No,0
BSc Applied Plant Science w Placement Yr,BIO3042,No,0
BSc Applied Plant Science w Placement Yr,BIO3048,No,0
BSc Applied Plant Science w Placement Yr,BIO3049,No,0
BSc Applied Plant Science w Placement Yr,BIO3051,No,0
BSc Applied Plant Science w Placement Yr,BIO3052,Yes,0
BSc Biology (Cell & Molecular Biology),ACE1022,No,0
BSc Biology (Cell & Molecular Biology),ACE1056,No,0
BSc Biology (Cell & Molecular Biology),ACE1057,No,0
BSc Biology (Cell & Molecular Biology),BIO1020,Yes,0
BSc Biology (Cell & Molecular Biology),BIO1021,Yes,0
BSc Biology (Cell & Molecular Biology),BIO1022,Yes,0
BSc Biology (Cell & Molecular Biology),BIO1023,Yes,0
BSc Biology (Cell & Molecular Biology),CEG1603,No,0
BSc Biology (Cell & Molecular Biology),CHY1610,No,0
BSc Biology (Cell & Molecular Biology),MST1203,No,0
BSc Biology (Cell & Molecular Biology),MST1204,Yes,0
BSc Biology (Cell & Molecular Biology),MST1206,No,0
BSc Biology (Cell & Molecular Biology),ACE2031,No,0
BSc Biology (Cell & Molecular Biology),ACE2077,No,0
BSc Biology (Cell & Molecular Biology),BIO2017,No,0
BSc Biology (Cell & Molecular Biology),BIO2018,No,0
BSc Biology (Cell & Molecular Biology),BIO2020,Yes,0
BSc Biology (Cell & Molecular Biology),BIO2023,Yes,0
BSc Biology (Cell & Molecular Biology),BIO2030,Yes,0
BSc Biology (Cell & Molecular Biology),BIO2033,Yes,0
BSc Biology (Cell & Molecular Biology),BIO2034,No,0
BSc Biology (Cell & Molecular Biology),BIO2035,No,0
BSc Biology (Cell & Molecular Biology),BIO2036,No,0
BSc Biology (Cell & Molecular Biology),MST2202,No,0
BSc Biology (Cell & Molecular Biology),NCL2007,No,80
BSc Biology (Cell & Molecular Biology),NCL2100,No,0
BSc Biology (Cell & Molecular Biology),BIO3032,No,0
BSc Biology (Cell & Molecular Biology),BIO3048,No,0
BSc Biology (Cell & Molecular Biology),BIO3197,No,0
BSc Biology (Cell & Molecular Biology),BIO3198,No,0
BSc Biology (Cell&Mollec) with placement,ACE1022,No,0
BSc Biology (Cell&Mollec) with placement,ACE1056,No,0
BSc Biology (Cell&Mollec) with placement,ACE1057,No,0
BSc Biology (Cell&Mollec) with placement,BIO1020,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO1021,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO1022,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO1023,Yes,0
BSc Biology (Cell&Mollec) with placement,CEG1603,No,0
BSc Biology (Cell&Mollec) with placement,CHY1610,No,0
BSc Biology (Cell&Mollec) with placement,MST1203,No,0
BSc Biology (Cell&Mollec) with placement,MST1204,Yes,0
BSc Biology (Cell&Mollec) with placement,MST1206,No,0
BSc Biology (Cell&Mollec) with placement,ACE2031,No,0
BSc Biology (Cell&Mollec) with placement,ACE2077,No,0
BSc Biology (Cell&Mollec) with placement,BIO2017,No,0
BSc Biology (Cell&Mollec) with placement,BIO2018,No,0
BSc Biology (Cell&Mollec) with placement,BIO2020,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO2023,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO2030,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO2033,Yes,0
BSc Biology (Cell&Mollec) with placement,BIO2034,No,0
BSc Biology (Cell&Mollec) with placement,BIO2035,No,0
BSc Biology (Cell&Mollec) with placement,BIO2036,No,0
BSc Biology (Cell&Mollec) with placement,MST2202,No,0
BSc Biology (Cell&Mollec) with placement,NCL2007,No,80
BSc Biology (Cell&Mollec) with placement,NCL2100,No,0
BSc Biology (Cell&Mollec) with placement,BIO3032,No,0
BSc Biology (Cell&Mollec) with placement,BIO3048,No,0
BSc Biology (Cell&Mollec) with placement,BIO3197,No,0
BSc Biology (Cell&Mollec) with placement,BIO3198,No,0
BSc Biology (Ecol and Conserv) w P Year,NCL3000,Yes,2
BSc Biology (Ecol and Conserv) w P Year,ACE1022,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE1056,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE1057,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO1020,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO1021,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO1022,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO1023,Yes,0
BSc Biology (Ecol and Conserv) w P Year,CEG1603,No,0
BSc Biology (Ecol and Conserv) w P Year,CHY1610,No,0
BSc Biology (Ecol and Conserv) w P Year,MST1203,No,0
BSc Biology (Ecol and Conserv) w P Year,MST1204,Yes,0
BSc Biology (Ecol and Conserv) w P Year,MST1206,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE2061,Yes,0
BSc Biology (Ecol and Conserv) w P Year,ACE2077,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2003,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO2013,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2018,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO2020,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO2025,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2028,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO2029,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2032,Yes,0
BSc Biology (Ecol and Conserv) w P Year,BIO2035,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2036,No,0
BSc Biology (Ecol and Conserv) w P Year,BIO2037,No,0
BSc Biology (Ecol and Conserv) w P Year,MST2201,No,0
BSc Biology (Ecol and Conserv) w P Year,NCL2007,No,80
BSc Biology (Ecol and Conserv) w P Year,NCL2100,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE3080,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE3207,No,0
BSc Biology (Ecol and Conserv) w P Year,ACE3208,No,0
